train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.8706075662250058,0.2611179297399359,15.84841796875002,23.53525607638892,0.005029801806310971,0.19440474894556634,0.5158857646930388,7.3076463773228415,0.2,0.05,666,0
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.8706075662250058,0.2611179297399359,15.84841796875002,23.53525607638892,0.005029801806310971,0.19440474894556634,0.5158857646930388,7.3076463773228415,0.2,0.05,666,2
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.8706075662250058,0.2611179297399359,15.84841796875002,23.53525607638892,0.005029801806310971,0.19440474894556634,0.5158857646930388,7.3076463773228415,0.2,0.05,789,0
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.8706075662250058,0.2611179297399359,15.84841796875002,23.53525607638892,0.005029801806310971,0.19440474894556634,0.5158857646930388,7.3076463773228415,0.2,0.05,789,2
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.8706075662250058,0.2611179297399359,15.84841796875002,23.53525607638892,0.005029801806310971,0.19440474894556634,0.5158857646930388,7.3076463773228415,0.2,0.05,123,0
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.8706075662250058,0.2611179297399359,15.84841796875002,23.53525607638892,0.005029801806310971,0.19440474894556634,0.5158857646930388,7.3076463773228415,0.2,0.05,123,2
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.9999975643693556,0.6367851640781451,0.05882005479602981,12.288907335069489,4.1886617140309596e-07,0.23057523292136828,0.0030347565909782568,2.6748520284331647,0.2,0.15,666,0
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.9999975643693556,0.6367851640781451,0.05882005479602981,12.288907335069489,4.1886617140309596e-07,0.23057523292136828,0.0030347565909782568,2.6748520284331647,0.2,0.15,666,2
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.9999975643693556,0.6367851640781451,0.05882005479602981,12.288907335069489,4.1886617140309596e-07,0.23057523292136828,0.0030347565909782568,2.6748520284331647,0.2,0.15,789,0
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.9999975643693556,0.6367851640781451,0.05882005479602981,12.288907335069489,4.1886617140309596e-07,0.23057523292136828,0.0030347565909782568,2.6748520284331647,0.2,0.15,789,2
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.9999975643693556,0.6367851640781451,0.05882005479602981,12.288907335069489,4.1886617140309596e-07,0.23057523292136828,0.0030347565909782568,2.6748520284331647,0.2,0.15,123,0
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.9999975643693556,0.6367851640781451,0.05882005479602981,12.288907335069489,4.1886617140309596e-07,0.23057523292136828,0.0030347565909782568,2.6748520284331647,0.2,0.15,123,2
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.8706202456958244,0.26117346687922816,15.847536349826406,23.534381239149337,0.005031241353402379,0.1943940574594698,0.5157616195679517,7.3073382678908585,0.30000000000000004,0.05,666,0
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.8706202456958244,0.26117346687922816,15.847536349826406,23.534381239149337,0.005031241353402379,0.1943940574594698,0.5157616195679517,7.3073382678908585,0.30000000000000004,0.05,666,2
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.8706202456958244,0.26117346687922816,15.847536349826406,23.534381239149337,0.005031241353402379,0.1943940574594698,0.5157616195679517,7.3073382678908585,0.30000000000000004,0.05,789,0
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.8706202456958244,0.26117346687922816,15.847536349826406,23.534381239149337,0.005031241353402379,0.1943940574594698,0.5157616195679517,7.3073382678908585,0.30000000000000004,0.05,789,2
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.8706202456958244,0.26117346687922816,15.847536349826406,23.534381239149337,0.005031241353402379,0.1943940574594698,0.5157616195679517,7.3073382678908585,0.30000000000000004,0.05,123,0
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.8706202456958244,0.26117346687922816,15.847536349826406,23.534381239149337,0.005031241353402379,0.1943940574594698,0.5157616195679517,7.3073382678908585,0.30000000000000004,0.05,123,2
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.9999975642936434,0.6367781319460011,0.05882175021703675,12.289009060329905,4.1884357780088566e-07,0.23058011062960965,0.003039176841126674,2.6749229296447172,0.30000000000000004,0.15,666,0
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.9999975642936434,0.6367781319460011,0.05882175021703675,12.289009060329905,4.1884357780088566e-07,0.23058011062960965,0.003039176841126674,2.6749229296447172,0.30000000000000004,0.15,666,2
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.9999975642936434,0.6367781319460011,0.05882175021703675,12.289009060329905,4.1884357780088566e-07,0.23058011062960965,0.003039176841126674,2.6749229296447172,0.30000000000000004,0.15,789,0
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.9999975642936434,0.6367781319460011,0.05882175021703675,12.289009060329905,4.1884357780088566e-07,0.23058011062960965,0.003039176841126674,2.6749229296447172,0.30000000000000004,0.15,789,2
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.9999975642936434,0.6367781319460011,0.05882175021703675,12.289009060329905,4.1884357780088566e-07,0.23058011062960965,0.003039176841126674,2.6749229296447172,0.30000000000000004,0.15,123,0
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,base_score,learning_rate,random_state,verbosity
0.9999975642936434,0.6367781319460011,0.05882175021703675,12.289009060329905,4.1884357780088566e-07,0.23058011062960965,0.003039176841126674,2.6749229296447172,0.30000000000000004,0.15,123,2
